DateReport,geoid,RegionName,Country,pInf,AB
2022-01-28,MEX484_30_30162,"Tenampa, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30165,"Tepatlaxco, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30171,"Texhuacán, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30172,"Texistepec, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30179,"Tlacotepec de Mejía, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30184,"Tlaquilpa, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30190,"Tuxtilla, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30197,"Yecuatla, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30199,"Zaragoza, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30202,"Zontecomatlán de López y Fuentes, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30210,"Uxpanapa, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_30_30212,"Santiago Sochiapan, Veracruz de Ignacio de la Llave, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31005,"Bokobá, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31010,"Cantamayec, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31018,"Chapab, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31026,"Dzemul, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31047,"Maní, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31049,"Mayapán, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31060,"Quintana Roo, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31062,"Sacalum, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31066,"Santa Elena, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31073,"Tahdziú, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_31_31092,"Tixcacalcupul, Yucatán, Mexico",Mexico,NA,3
2022-01-28,MEX484_32_32041,"El Salvador, Zacatecas, Mexico",Mexico,NA,3
2022-01-28,MEX484_32_32043,"Susticacán, Zacatecas, Mexico",Mexico,NA,3
2022-01-29,NOR578_11_1151,"Utsira, Norway",Norway,NA,3
2022-01-28,CHN156_00_CN-34,"Anhui, China",China,NA,3
2022-01-28,CHN156_00_CN-36,"Jiangxi, China",China,NA,3
2022-01-28,CHN156_00_CN-42,"Hubei, China",China,NA,3
2022-01-28,CHN156_00_CN-44,"Inner Mongolia, China",China,NA,3
2022-01-28,CHN156_00_CN-45,"Ningxia, China",China,NA,3
2022-01-28,CHN156_00_CN-46,"Hainan, China",China,NA,3
2022-01-28,CHN156_00_CN-62,"Gansu, China",China,NA,3
2022-01-28,CHN156_00_CN-63,"Qinghai, China",China,NA,3
2021-10-31,IND356_00_1,"Andaman and Nicobar Islands, India",India,NA,3
2021-10-31,IND356_00_10,"Goa, India",India,NA,3
2021-10-31,IND356_00_11,"Gujarat, India",India,NA,3
2021-10-31,IND356_00_12,"Haryana, India",India,NA,3
2021-10-31,IND356_00_13,"Himachal Pradesh, India",India,NA,3
2021-10-31,IND356_00_14,"Jammu and Kashmir, India",India,NA,3
2021-10-31,IND356_00_15,"Jharkhand, India",India,NA,3
2021-10-31,IND356_00_16,"Karnataka, India",India,NA,3
2021-10-31,IND356_00_17,"Kerala, India",India,NA,3
2021-10-31,IND356_00_18,"Lakshadweep, India",India,NA,3
2021-10-31,IND356_00_19,"Madhya Pradesh, India",India,NA,3
2021-10-31,IND356_00_2,"Andhra Pradesh, India",India,NA,3
2021-10-31,IND356_00_20,"Maharashtra, India",India,NA,3
2021-10-31,IND356_00_21,"Manipur, India",India,NA,3
2021-10-31,IND356_00_22,"Meghalaya, India",India,NA,3
2021-10-31,IND356_00_23,"Mizoram, India",India,NA,3
2021-10-31,IND356_00_24,"Nagaland, India",India,NA,3
2021-10-31,IND356_00_25,"Odisha, India",India,NA,3
2021-10-31,IND356_00_26,"Puducherry, India",India,NA,3
2021-10-31,IND356_00_27,"Punjab, India",India,NA,3
2021-10-31,IND356_00_28,"Rajasthan, India",India,NA,3
2021-10-31,IND356_00_29,"Sikkim, India",India,NA,3
2021-10-31,IND356_00_3,"Arunachal Pradesh, India",India,NA,3
2021-10-31,IND356_00_30,"Tamil Nadu, India",India,NA,3
2021-10-31,IND356_00_31,"Telangana, India",India,NA,3
2021-10-31,IND356_00_32,"Tripura, India",India,NA,3
2021-10-31,IND356_00_33,"Uttar Pradesh, India",India,NA,3
2021-10-31,IND356_00_34,"Uttarakhand, India",India,NA,3
2021-10-31,IND356_00_35,"West Bengal, India",India,NA,3
2021-10-31,IND356_00_4,"Assam, India",India,NA,3
2021-10-31,IND356_00_5,"Bihar, India",India,NA,3
2021-10-31,IND356_00_6,"Chandigarh, India",India,NA,3
2021-10-31,IND356_00_7,"Chhattisgarh, India",India,NA,3
2021-10-31,IND356_00_8,"Dadra and Nagar Haveli and Daman and Diu, India",India,NA,3
2021-10-31,IND356_00_9,"Delhi, India",India,NA,3
2021-12-22,IRL372_1_110000,"Leitrim/Liatroim, Ireland",Ireland,NA,3
2021-12-22,IRL372_1_150000,"Mayo/Maigh Eo, Ireland",Ireland,NA,3
2021-12-22,IRL372_1_190000,"Roscommon/Ros Comáin, Ireland",Ireland,NA,3
2021-12-22,IRL372_1_200000,"Sligo/Sligeach, Ireland",Ireland,NA,3
2021-12-22,IRL372_1_60000,"Galway/Gaillimh, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_10000,"Carlow/Ceatharlach, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_100000,"Laois/Laois, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_130000,"Longford/An Longfort, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_140000,"Louth/Lú, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_160000,"Meath/An Mhí, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_180000,"Offaly/Uíbh Fhailí, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_230000,"Westmeath/An Iarmhí, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_240000,"Wexford/Loch Garman, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_250000,"Wicklow/Cill Mhantáin, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_260000,"Dublin/Baile Átha Cliath, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_80000,"Kildare/Cill Dara, Ireland",Ireland,NA,3
2021-12-22,IRL372_2_90000,"Kilkenny/Cill Chainnigh, Ireland",Ireland,NA,3
2021-12-22,IRL372_3_120000,"Limerick/Luimneach, Ireland",Ireland,NA,3
2021-12-22,IRL372_3_210000,"Tipperary/Tiobraid Árann, Ireland",Ireland,NA,3
2021-12-22,IRL372_3_220000,"Waterford/Port Láirge, Ireland",Ireland,NA,3
2021-12-22,IRL372_3_30000,"Clare/An Clár, Ireland",Ireland,NA,3
2021-12-22,IRL372_3_40000,"Cork/Corcaigh, Ireland",Ireland,NA,3
2021-12-22,IRL372_3_70000,"Kerry/Ciarraí, Ireland",Ireland,NA,3
2021-12-22,IRL372_4_170000,"Monaghan/Muineachán, Ireland",Ireland,NA,3
2021-12-22,IRL372_4_20000,"Cavan/An Cabhán, Ireland",Ireland,NA,3
2021-12-22,IRL372_4_50000,"Donegal/Dún na nGall, Ireland",Ireland,NA,3
2022-01-28,USA840_HI_15005,"Kalawao, Hawaii, USA",United States,NA,3
2022-01-28,USA840_TX_48269,"King, Texas, USA",United States,NA,3
2022-01-28,USA840_TX_48443,"Terrell, Texas, USA",United States,NA,3
2021-08-27,CUB192_00_art,"Artemisa, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_cam,"Camagüey, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_cav,"Ciego de Ávila, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_cfg,"Cienfuegos, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_gra,"Granma, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_gtm,"Guantánamo, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_hol,"Holguín, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_ijv,"Isla de la Juventud, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_lha,"La Habana, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_ltu,"Las Tunas, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_mat,"Matanzas, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_may,"Mayabeque, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_pri,"Pinar del Río, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_ssp,"Sancti Spíritus, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_stg,"Santiago de Cuba, Cuba",Cuba,NA,3
2021-08-27,CUB192_00_vcl,"Villa Clara, Cuba",Cuba,NA,3
2022-01-28,COK184_00_NA,Cook Islands,Cook Islands,NA,3
2022-01-28,FSM583_00_NA,Micronesia,Micronesia,NA,3
2022-01-28,MHL584_00_NA,Marshall Islands,Marshall Islands,NA,3
2022-01-28,VUT548_00_NA,Vanuatu,Vanuatu,NA,3
2021-11-14,NGA566_00_NG001,"Abia, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG002,"Adamawa, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG003,"Akwa Ibom, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG004,"Anambra, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG005,"Bauchi, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG006,"Bayelsa, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG007,"Benue, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG008,"Borno, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG009,"Cross River, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG010,"Delta, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG011,"Ebonyi, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG012,"Edo, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG013,"Ekiti, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG014,"Enugu, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG015,"Federal Capital Territory, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG016,"Gombe, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG017,"Imo, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG018,"Jigawa, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG019,"Kaduna, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG020,"Kano, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG021,"Katsina, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG022,"Kebbi, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG023,"Kogi, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG024,"Kwara, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG025,"Lagos, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG026,"Nasarawa, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG027,"Niger, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG028,"Ogun, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG029,"Ondo, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG030,"Osun, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG031,"Oyo, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG032,"Plateau, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG033,"Rivers, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG034,"Sokoto, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG035,"Taraba, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG036,"Yobe, Nigeria",Nigeria,NA,3
2021-11-14,NGA566_00_NG037,"Zamfara, Nigeria",Nigeria,NA,3
2021-08-19,TWN158_00_CHA,"彰化縣/Changhua County, Taiwan",Taiwan,NA,3
2021-07-28,TWN158_00_CYI,"嘉義市/Chiayi City, Taiwan",Taiwan,NA,3
2021-08-05,TWN158_00_CYQ,"嘉義縣/Chiayi County, Taiwan",Taiwan,NA,3
2021-06-18,TWN158_00_HUA,"花蓮縣/Hualien County, Taiwan",Taiwan,NA,3
2021-05-30,TWN158_00_LIE,"連江縣/Lienchiang County, Taiwan",Taiwan,NA,3
2021-07-23,TWN158_00_MIA,"苗栗縣/Miaoli County, Taiwan",Taiwan,NA,3
2021-06-28,TWN158_00_NAN,"南投縣/Nantou County, Taiwan",Taiwan,NA,3
2021-06-07,TWN158_00_PEN,"澎湖縣/Penghu County, Taiwan",Taiwan,NA,3
2021-07-06,TWN158_00_PIF,"屏東縣/Pingtung County, Taiwan",Taiwan,NA,3
2021-06-10,TWN158_00_TTT,"台東縣/Taitung County, Taiwan",Taiwan,NA,3
2021-08-21,TWN158_00_YUN,"雲林縣/Yunlin County, Taiwan",Taiwan,NA,3
2022-01-28,AFG4_00_AF-BDG,"Badghis, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-BDS,"Badakhshan, Afghanistan",Afghanistan,NA,3
2020-07-19,AFG4_00_AF-DAY,"Daykundi, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-FRA,"Farah, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-FYB,"Faryab, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-GHO,"Ghor, Afghanistan",Afghanistan,NA,3
2020-07-19,AFG4_00_AF-HER,"Hirat, Afghanistan",Afghanistan,NA,3
2020-07-19,AFG4_00_AF-JOW,"Jawzjan, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-KNR,"Kunar, Afghanistan",Afghanistan,NA,3
2020-07-19,AFG4_00_AF-NIM,"Nimroz, Afghanistan",Afghanistan,NA,3
2020-07-19,AFG4_00_AF-NUR,"Nuristan, Afghanistan",Afghanistan,NA,3
2020-07-19,AFG4_00_AF-PAN,"Panjsher, Afghanistan",Afghanistan,NA,3
2020-07-19,AFG4_00_AF-PIA,"Paktya, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-PKA,"Paktika, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-SAM,"Samangan, Afghanistan",Afghanistan,NA,3
2020-07-19,AFG4_00_AF-SAR,"Sari Pul, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-URU,"Uruzgan, Afghanistan",Afghanistan,NA,3
2022-01-28,AFG4_00_AF-ZAB,"Zabul, Afghanistan",Afghanistan,NA,3
2022-01-29,DZA12_00_1,"Adrar, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_11,"Tamanghasset, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_14,"Tiaret, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_17,"Djelfa, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_20,"Saïda, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_26,"Médéa, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_28,"M'Sila, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_29,"Mascara, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_3,"Laghouat, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_30,"Ouargla, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_32,"El Bayadh, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_33,"Illizi, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_36,"El Tarf, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_37,"Tindouf, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_38,"Tissemsilt, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_39,"El Oued, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_44,"Aïn Defla, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_47,"Ghardaïa, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_48,"Relizane, Algeria",Algeria,NA,3
2022-01-29,DZA12_00_7,"Biskra, Algeria",Algeria,NA,3
2021-11-15,VEN862_00_1,"Amazonas, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_12,"Falcón, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_13,"Guárico, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_14,"Lara, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_15,"Mérida, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_16,"Miranda, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_17,"Monagas, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_19,"Portuguesa, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_2,"Anzoátegui, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_20,"Sucre, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_21,"Táchira, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_22,"Trujillo, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_24,"Yaracuy, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_25,"Zulia, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_3,"Apure, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_4,"Aragua, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_5,"Barinas, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_6,"Bolívar, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_7,"Carabobo, Venezuela",Venezuela,NA,3
2021-11-15,VEN862_00_8,"Cojedes, Venezuela",Venezuela,NA,3
